"App.Instance.ID","Timestamp","Data.Point.Name","Data.Point.Code","User.Engagment","action.Diversity","daily.Msg.Div.Action.Sans.Relapse"
"00792d54725d43cca29db20110ab91df",2015-12-06 14:41:14,"View a daily message","DAILY_MESSAGE_VIEW",0.153921568627451,0.6,0.0162913394095431
"00792d54725d43cca29db20110ab91df",2015-12-06 22:16:02,"View a daily message","DAILY_MESSAGE_VIEW",0.802410800385728,1,0.00121720768522068
"00792d54725d43cca29db20110ab91df",2015-12-07 06:54:26,"View a daily message","DAILY_MESSAGE_VIEW",0.817282665278501,1,0.00136457798151625
"00792d54725d43cca29db20110ab91df",2015-12-08 14:54:56,"View a daily message","DAILY_MESSAGE_VIEW",0,0.6,0.0265028479969872
"00792d54725d43cca29db20110ab91df",2015-12-10 07:18:35,"View a daily message","DAILY_MESSAGE_VIEW",0.697777777777778,0.8,0.00195130692007842
"00792d54725d43cca29db20110ab91df",2015-12-10 07:19:48,"View Steps","STEP_1_VIEW",0.184705882352941,0.8,0.0055847273754349
"00792d54725d43cca29db20110ab91df",2015-12-10 16:08:13,"View a daily message","DAILY_MESSAGE_VIEW",0.108650519031142,0.8,0.0142112172898785
"00792d54725d43cca29db20110ab91df",2015-12-11 07:07:11,"View a daily message","DAILY_MESSAGE_VIEW",0.791596638655462,1,0.00172292049145601
"00792d54725d43cca29db20110ab91df",2015-12-11 14:22:01,"View a daily message","DAILY_MESSAGE_VIEW",0,0.8,0.0113841422272435
"00792d54725d43cca29db20110ab91df",2015-12-12 08:24:24,"View a daily message","DAILY_MESSAGE_VIEW",0.623104181431609,0.8,0.00250426955694573
"00792d54725d43cca29db20110ab91df",2015-12-13 07:53:50,"View a daily message","DAILY_MESSAGE_VIEW",0.645357902197023,0.8,0.00256050732678328
"00792d54725d43cca29db20110ab91df",2015-12-13 07:56:24,NA,"RELAPSE_DURATION_1-10",0,0.8,0.0126507146088021
"00792d54725d43cca29db20110ab91df",2015-12-13 12:26:36,"View a daily message","DAILY_MESSAGE_VIEW",0.413995943204868,0.8,0.00419094144019604
"00792d54725d43cca29db20110ab91df",2015-12-13 16:16:03,"View a daily message","DAILY_MESSAGE_VIEW",0.797929411764706,1,0.00168336753454375
"00792d54725d43cca29db20110ab91df",2015-12-16 06:36:04,"View a daily message","DAILY_MESSAGE_VIEW",0.954109855862875,1,0.00134418797499592
"00792d54725d43cca29db20110ab91df",2015-12-17 15:56:48,"View a daily message","DAILY_MESSAGE_VIEW",0.944052287581699,1,0.00155806803256067
"00792d54725d43cca29db20110ab91df",2015-12-18 10:19:00,"View a daily message","DAILY_MESSAGE_VIEW",0.776800439802089,1,0.00216541919691192
"00792d54725d43cca29db20110ab91df",2015-12-19 07:11:58,"View a daily message","DAILY_MESSAGE_VIEW",0.0923529411764707,0.8,0.0163885918722806
"00792d54725d43cca29db20110ab91df",2015-12-20 15:11:17,"View a daily message","DAILY_MESSAGE_VIEW",0.887733698130415,1,0.00180632338881943
"00792d54725d43cca29db20110ab91df",2015-12-21 07:23:24,"View a daily message","DAILY_MESSAGE_VIEW",0.102614379084967,0.8,0.0190502382208876
"00792d54725d43cca29db20110ab91df",2015-12-24 08:05:44,"View a daily message","DAILY_MESSAGE_VIEW",0.76368778280543,1,0.00248148970080901
"00792d54725d43cca29db20110ab91df",2015-12-24 08:06:37,"View Steps","STEP_5_VIEW",0.923529411764706,1,0.00183019290489987
"00792d54725d43cca29db20110ab91df",2015-12-24 19:57:24,"View a daily message","DAILY_MESSAGE_VIEW",0.879551820728291,1,0.00199888742604142
"00792d54725d43cca29db20110ab91df",2015-12-25 08:04:31,"View a daily message","DAILY_MESSAGE_VIEW",0.765447800741918,1,0.00243317319065913
"00792d54725d43cca29db20110ab91df",2015-12-26 07:24:44,"View a daily message","DAILY_MESSAGE_VIEW",0.793777345649003,1,0.00225494205639722
"00792d54725d43cca29db20110ab91df",2015-12-27 15:37:16,"View a daily message","DAILY_MESSAGE_VIEW",0.955820649938297,1,0.00182895704760213
"00792d54725d43cca29db20110ab91df",2015-12-29 07:19:26,"View a daily message","DAILY_MESSAGE_VIEW",0.950692041522491,1,0.00197209451977099
"00792d54725d43cca29db20110ab91df",2015-12-29 11:14:07,"View a daily message","DAILY_MESSAGE_VIEW",0.654166666666667,0.8,0.00322060841761449
"00792d54725d43cca29db20110ab91df",2015-12-30 14:16:59,"View a daily message","DAILY_MESSAGE_VIEW",0.570415224913495,0.8,0.00482538332521433
"00792d54725d43cca29db20110ab91df",2016-01-01 10:15:01,"View a daily message","DAILY_MESSAGE_VIEW",0.864892623716153,1,0.00234481056398865
"00792d54725d43cca29db20110ab91df",2016-01-01 10:16:42,"Seek Support","CRAVING_VIEW",0.760553633217993,1,0.00302583334640954
"00792d54725d43cca29db20110ab91df",2016-01-02 08:31:37,"View a daily message","DAILY_MESSAGE_VIEW",0.584512285927029,0.8,0.00429281681929613
"00792d54725d43cca29db20110ab91df",2016-01-04 08:20:03,"View a daily message","DAILY_MESSAGE_VIEW",0.943752683555174,1,0.00217610757143984
"00792d54725d43cca29db20110ab91df",2016-01-06 03:49:49,"View a daily message","DAILY_MESSAGE_VIEW",0.937522281639928,1,0.00230995394995029
"00792d54725d43cca29db20110ab91df",2016-01-06 07:55:25,"View a daily message","DAILY_MESSAGE_VIEW",0.785,1,0.00274765433566971
"00792d54725d43cca29db20110ab91df",2016-01-07 06:21:11,"View a daily message","DAILY_MESSAGE_VIEW",0.872626215840667,1,0.00255585923113773
"00792d54725d43cca29db20110ab91df",2016-01-08 06:30:06,"View a daily message","DAILY_MESSAGE_VIEW",0.850233426704015,1,0.00264639605066835
"00792d54725d43cca29db20110ab91df",2016-01-09 07:53:43,"View a daily message","DAILY_MESSAGE_VIEW",0.982730015082956,1,0.0020635889508865
